2021-11-05 23:42:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:43:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:43:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:44:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:44:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:45:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:45:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:46:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:46:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:47:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:47:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:48:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:48:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:49:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:49:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:50:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:50:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:51:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:51:50+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
2021-11-05 23:52:20+00,0,"{""env"": ""production"", ""job"": ""netdata-scrape"", ""chart"": ""ip.tcp_retransmit"", ""family"": ""kernel"", ""__name__"": ""netdata_ip_tcp_retransmit_calls_persec_average"", ""instance"": ""159.65.60.26:19999"", ""dimension"": ""retransmitted""}"
