Time,Node 159.65.60.19,Node 138.68.173.232,Node 159.65.60.26,Node 138.68.191.108,Node 192.5.86.169,Node 129.114.108.212
4/8/21 0:00,15114838242,1763470561,43675184.58,114477135.5,12143330.73,1055455.9
4/8/21 1:00,17063668156,1086283037,43664393.2,101105186.2,11652142.97,1057421.319
4/8/21 2:00,19005663475,1651534085,49583177.38,194915725.7,9470732.932,1040423.335
4/8/21 3:00,17421946391,683843321.3,49289396.4,192465291.7,16267620.86,1024466.571
4/8/21 4:00,8160050105,1085873326,46365.94226,98550656.98,11282485.48,989116.6998
4/8/21 5:00,8519286047,7330330217,43691703.55,84088608.72,68932965.05,995835.62
4/8/21 6:00,7854834082,7260602982,19186.04344,74664221.09,11357683.29,997883.996
4/8/21 7:00,7509328946,7954700060,123646491.3,188391187.5,8602187.421,994511.2431
4/8/21 8:00,7573089125,5621917000,19532.6826,269081862.1,50815294.51,992115.7378
4/8/21 9:00,8525193387,1081844727,76755.29955,235000513.5,55867739.31,1001443.944
4/8/21 10:00,6781422297,919717463.2,43252315.47,235445979.9,8562281.234,1002686.687
4/8/21 11:00,6550540633,572376634.1,43714463.51,218521045.6,9364879.115,1005318.692
4/8/21 12:00,7428259600,4103493925,43650495.14,179471796.5,48910668.72,994124.6305
4/8/21 13:00,7663180186,4804833480,19178.77222,136063262.6,10061618.36,1024007.394
4/8/21 14:00,7176067998,5414763781,53271.05733,164342173.4,67488215.53,1112546.332
4/8/21 15:00,7736265221,9089270782,81825.86823,170767634.1,10840774.38,1211047.658
4/8/21 16:00,7960406221,6450620786,19028.90833,207663640.5,10867893.77,1040313.587
4/8/21 17:00,7453254928,3888714837,50248.30021,202486006.4,10349796.14,947639.7135
4/8/21 18:00,7124134601,3355468054,49544259.27,152285213.3,50607946.56,993934.8303
4/8/21 19:00,7654152647,3964318662,43754904.69,119651286.7,16006866.34,958000.9669
4/8/21 20:00,7330214195,3794485172,49240132.03,117108509.2,12338408.59,957147.8748
4/8/21 21:00,7292116122,2983455016,5988918.468,137954077.8,11168097.91,960088.111
4/8/21 22:00,6957575488,2151306173,84284719.11,155983925.7,19024096.93,957079.8776
4/8/21 23:00,9665200903,2711665982,13284636.09,172859747.8,56143003.3,994917.6674
4/9/21 0:00,9879639975,3904151038,19073.00694,162066510.3,35080799.96,949104.364
4/9/21 1:00,8392169304,2249245967,43681938.71,132554647.7,11597475.59,1019320.497
4/9/21 2:00,11349188479,2889498563,88094989.31,119969572.3,50339719.84,987820.1464
4/9/21 3:00,9982135525,4030494037,18947.90708,118815761.5,11248662.74,984952.7914
4/9/21 4:00,8534779709,5576850443,109167.2065,181551686.6,9915446.285,1002520.252
4/9/21 5:00,9610112446,4334154279,19748.13517,105096452.7,77647708.5,947236.0536
4/9/21 6:00,10226911324,5077177148,43645025.75,87171642.48,11249662.83,957172.9563
4/9/21 7:00,9291039245,6004887802,85950134.6,62655587.03,49585659.3,946926.0658
4/9/21 8:00,8790054792,2925385506,86433.59951,61757051.63,10875069.89,967184.3639
4/9/21 9:00,9107831422,3222258131,43652945.82,65317950.54,29137705.63,1004663.359
4/9/21 10:00,8897487381,2994600204,37802992.7,52265727.27,54245581.67,966566.1695
4/9/21 11:00,10376891273,2743210062,43656824.04,60367915.86,50400550.73,977207.7342
4/9/21 12:00,8581705114,2934754372,43668477.76,48222703.9,28834930.05,1016867.229
4/9/21 13:00,10881798110,2627528288,83781.46972,61021066.56,82520157.57,1579116.274
4/9/21 14:00,9039147566,5224165525,19755.83413,60702319.15,105320144.2,1473010.309
4/9/21 15:00,8846895124,4700571215,50025296.39,42896771.89,62525031.88,1307982.151
4/9/21 16:00,10265190989,4295598752,66677.80316,45782309.05,67472262.97,1387337.282
4/9/21 17:00,9718226493,2710794982,81370041.76,41496228.69,120341702.9,1313779.54
4/9/21 18:00,10955944640,1932129866,43693114.45,52192661.87,115602642,1483080.389
4/9/21 19:00,11858518567,211562320.8,82481.70681,45388894.01,111741656.5,1409605.529
4/9/21 20:00,9468301594,12325870727,36538166.12,53500615.26,142551022.2,1431797.413
4/9/21 21:00,9387228989,17411291163,48493.08667,55749095.33,103329832.7,1360852.291
4/9/21 22:00,10923422064,12143485358,27831349.4,54029357,61314920.55,1307251.699
4/9/21 23:00,11348307329,14033972646,44270771.47,161581626.9,24362772.02,8141850.247
4/10/21 0:00,9342560084,13040428678,19338.72222,255828540.7,16049621.01,1146305.513
4/10/21 1:00,9190024116,5986296502,50383.90111,211457461.9,12806931.35,1077840.16
4/10/21 2:00,8054377991,204089747.2,43683632.04,206269080.5,12545060.53,1077343.729
4/10/21 3:00,7902124313,159326288.3,21294.69497,152551362.2,11480788.69,2534288.502
4/10/21 4:00,8356862249,143545952.7,42653246.96,208879821,45459282.28,3059006.817
4/10/21 5:00,8407998256,141520695.3,81510812.08,177782777.7,51568701.04,1107434.769
4/10/21 6:00,8165522712,155622199.6,43604308.39,199454201.2,12588369.33,1083350.66
4/10/21 7:00,8521264701,195722079.9,80672.71205,117649128.3,13846699.64,1077946.232
4/10/21 8:00,8052553435,4580995200,77856.45118,54400535.85,12962938.11,1052752.82
4/10/21 9:00,7351379244,4922509472,43694656.34,51767839.01,66999625.85,1075045.28
4/10/21 10:00,8104813028,8192256201,45230475.93,37600371.22,14765470.2,1089800.715
4/10/21 11:00,9095534076,3333818852,19529.24049,28081256.5,13925980.07,1099463.563
4/10/21 12:00,9519690506,6960507035,76273.19,29124017,23149669.67,1133727.578
4/10/21 13:00,9129637876,10561835523,27504413.91,12968268.96,52670083.59,1263458.028
4/10/21 14:00,8355041935,4249848890,55091.79469,27210540.71,106988188.8,2013432.169
4/10/21 15:00,9762668744,2414520311,19537.75118,23845882.26,64339827.88,1748808.041
4/10/21 16:00,9958062688,1371328510,43657743.66,29015192.96,67158740.44,1507788.795
4/10/21 17:00,10123260347,2634813394,122261587.4,26956733.87,153295213.2,1234381.086
4/10/21 18:00,10791559846,8970631074,43618626.94,29678113.69,134615007.9,1339271.095
4/10/21 19:00,30919198586,11526865013,37227220.34,19954794.01,94276363.3,1620509.051
4/10/21 20:00,15461597931,12607726484,82987.70205,15784587.19,99111346.27,1335636.06
4/10/21 21:00,10232750940,10796956083,43666078.76,14663214.03,80954530.21,1416728.714
4/10/21 22:00,13320010581,9043181371,19741.11885,19773352.11,114624060.4,1213835.23
4/10/21 23:00,15949474975,7394280509,19392.27528,136219343.3,24485155.21,1006788.857
4/11/21 0:00,17848565631,7699604288,26195.41288,197187659.5,21975686.06,864184.9198
4/11/21 1:00,10431872729,4342850169,78734.11649,183134966.2,75458062.15,943473.092
4/11/21 2:00,11514039192,3513813593,30772118.72,73847413.22,14145322.03,947360.6948
4/11/21 3:00,16319030924,3009944451,33759507.73,54981285.42,96620344.22,1651155.607
4/11/21 4:00,18491172214,4426856891,39037.77306,70698437.09,15401033.58,3403170.808
4/11/21 5:00,11912363975,3630091904,43722356.86,67558533.17,11898762.37,1127906.923
4/11/21 6:00,11285855985,2602851248,20416.8333,55781834.38,9809718.66,860049.3368
4/11/21 7:00,15005034597,1830459211,125059228,50691317.83,11617478.03,899678.489
4/11/21 8:00,19109310696,2661503440,43054636.18,60249671.41,52530374.69,893733.0283
4/11/21 9:00,12412407510,1935287282,51544.40455,56560566.25,42333615.25,902671.3608
4/11/21 10:00,12597604344,675738563.4,43431386.21,55668953.42,52744231.49,913315.0874
4/11/21 11:00,17549592423,673585384.2,78314093.02,61297390.5,55279176.7,920160.8486
4/11/21 12:00,25009791860,579785722.5,54976.47642,60411585.03,46317789.14,959964.0878
4/11/21 13:00,11865278392,520232574,48471222.15,50426062.69,61651381.89,1172161.656
4/11/21 14:00,16743600859,1879262709,45882.26031,37176310.67,138162526.2,1970393.492
4/11/21 15:00,18015285520,2212377438,19272.64313,21230815.21,70441242.01,1212020.706
4/11/21 16:00,18162732835,694893778.4,78410803.34,27238597.53,111604582.4,1235344.825
4/11/21 17:00,11827133105,530165702.2,19995.05306,19725090.04,66215141.57,1310266.643
4/11/21 18:00,12570321961,491538234.4,35887377.5,19382422.49,135213359.5,2119948.052
4/11/21 19:00,14606593730,791531934.4,19292.33951,45660905.24,79531528.27,1288167.188
4/11/21 20:00,22415247740,679364175,36659442.45,39961505.87,69407646.52,1295651.232
4/11/21 21:00,12852638786,762657717.8,57088.43601,55721054.08,121628826.9,1206865.508
4/11/21 22:00,10401914508,3284034234,47102.35163,60589584.6,136144545.6,1066288.428
4/11/21 23:00,15184201643,2255322983,44372891.87,31688275.02,24753956.99,981674.3658
4/12/21 0:00,15648411213,6074908049,48806.86896,109299229.5,20677136.22,923156.3862
4/12/21 1:00,10005836900,7357299137,19091.94733,184353740.8,46485799.34,925134.4687
4/12/21 2:00,11372225585,9214757871,144922153.5,207673747.8,58295365.49,923702.9388
4/12/21 3:00,14296757767,6254266626,62719.34788,169953841.6,15362149.42,1538096.675
4/12/21 4:00,16710205680,3699955004,86484.42972,87944860.39,16478475.69,3494572.208
4/12/21 5:00,11979871546,5048376329,20056.33267,60792776.62,12189719.54,1272553.888
4/12/21 6:00,11556159481,4852149697,43189827.42,55258277.06,80474450.18,935570.0423
4/12/21 7:00,13095198816,6188112894,46133.04719,50004274.63,75173699.83,930842.8064
4/12/21 8:00,17076207131,7784530187,91594090.7,69901797.09,13220730.78,920549.7834
4/12/21 9:00,5821237376,6471704292,10964.21201,60069110.81,54004021.58,933310.6902
4/12/21 10:00,963124279.3,8033359310,10161.4483,53752140.33,17430351.77,921165.4082
4/12/21 11:00,1486829373,8623936082,10154.95066,47283998.51,56079688.46,933673.3732
4/12/21 12:00,1958559216,11455821564,11688.21646,52960045.34,83253424.45,1029232.202
4/12/21 13:00,1440442808,10829881116,10157.265,34588269.39,121815239.8,1213211.066
4/12/21 14:00,1689781867,11158255382,10182.80615,25169386.26,87016963.08,1291303.168
4/12/21 15:00,1861643558,12856715993,10148.62274,14876999.07,99622593.83,2321886.402
4/12/21 16:00,1752204061,19572732179,10131.33826,25529938.22,64880642.66,1510668.941
4/12/21 17:00,2283525471,18960335919,43501877.87,28508421.66,145372520.1,1399188.419
4/12/21 18:00,7715041426,17076718089,47506.11226,20797944.76,176581216.8,1519471.155
4/12/21 19:00,17469808368,17729308269,117844.1958,14171916.1,65541557.61,1342140.448
4/12/21 20:00,18569897888,13291510179,36292439.12,14102516.19,67138723.37,1248208.96
4/12/21 21:00,12000194266,5355441928,19368.58389,15688344.43,68439162.16,2313015.087
4/12/21 22:00,12256476119,7396938571,19942.5909,1067983.654,51162672.4,1956609.572
4/12/21 23:00,19129322815,7983954489,51652.86518,1067279.396,64277234.65,1881118.439
4/13/21 0:00,17706259829,5613304959,125280437,1069159.66,12397047.3,910616.7572
4/13/21 1:00,11692574701,7495250671,19304.66576,1068833.331,36746628.68,969746.4137
4/13/21 2:00,12068206983,6864720036,19613.3717,1069669.678,53341857.82,927105.1555
4/13/21 3:00,14319513573,9311376410,87783413.03,1069434.538,9294578.716,2025555.605
4/13/21 4:00,19250999803,6787425144,43644965.57,1021729.329,48547473.89,2967870.346
4/13/21 5:00,9162746519,2458585058,44233.84792,986469.1699,56730109.12,857139.2371
4/13/21 6:00,10121489258,8611332030,48740.54087,944152.8258,93270937.45,846552.4333
4/13/21 7:00,12516946094,9144620543,37808138.06,985512.1708,82012535.87,830405.8082
4/13/21 8:00,15657431628,9361903396,52363.35104,1069147.666,15293573.86,823555.6186
4/13/21 9:00,9018585497,5552302216,136364433,1067460.093,8256386.486,830116.6697
4/13/21 10:00,10336123433,3096559951,53184.09503,1057379.246,51076049.84,848562.9252
4/13/21 11:00,11131406951,1694161650,49556903.33,1071559.232,9506283.957,843313.6343
4/13/21 12:00,16715064200,4927516903,19819.85146,1075506.774,12539777.27,848624.2532
4/13/21 13:00,8515382940,3982861088,52607.09924,1063490.242,13828628.57,992246.0213
4/13/21 14:00,9423127100,4744015254,19254.41347,1069420.163,25366991.34,1483471.62
4/13/21 15:00,21504242678,4672136468,116581500.9,78972474.21,54562669.81,1903542.608
4/13/21 16:00,15743203890,1584024440,66849.61156,273829486.9,20430908.17,1081038.088
4/13/21 17:00,11167893288,537268637.2,19445.24809,156504228.3,127068146.4,922173.441
4/13/21 18:00,12341186929,437797506.2,91983164.15,43763295.15,65082194.86,968033.3217
4/13/21 19:00,16939448202,2367947696,62314.12875,5883069.841,44179044.15,978859.7461
4/13/21 20:00,21028706661,3729896337,30170236.83,11427385.07,17589562.21,1014866.126
4/13/21 21:00,15393873831,1095880623,19092.26656,37060148.98,14124012.79,1214419.866
4/13/21 22:00,18318513352,2380782576,52843.13917,61622660.03,58432309.82,1158769.196
4/13/21 23:00,16916973970,15169168702,64930345.61,57289279.95,12805944,833497.0609
4/14/21 0:00,22900794886,5486687610,19382.8699,38237468.57,8459484.652,1050873.929
4/14/21 1:00,15374326228,1983674600,19091.35913,55980851.01,12476351.21,885316.3658
4/14/21 2:00,14964830460,1472024317,51215961.18,55699280.23,13053511.52,825514.2505
4/14/21 3:00,15730025937,323707788.4,43638372.02,56383407.81,55489938.78,2035741.164
4/14/21 4:00,20059360827,392448831.6,43665589.05,50920818.97,50489696.53,2948205.532
4/14/21 5:00,13929532209,4684040163,66081.81958,58404635.08,35006036.77,835383.2322
4/14/21 6:00,13258708110,1671244806,40609597.76,58902045.86,64776868.86,841134.7652
4/14/21 7:00,15718360709,346165206,3066127.142,56658210.37,35177456.54,842425.6988
4/14/21 8:00,21322137312,409730780.9,36215583.19,125563414.9,67074801.29,819933.4754
4/14/21 9:00,11865562137,339346491.8,39150619.74,189110530.6,12891130.42,837834.0398
4/14/21 10:00,10530691527,285815764.3,19576.79087,124503533.5,9790100.126,821118.1127
4/14/21 11:00,13162101376,257847474.1,20026.58132,179144522.8,9243264.643,820513.8565
4/14/21 12:00,20069762513,332515173.3,40673751.96,197353140.6,49446742.65,822478.6119
4/14/21 13:00,14531701742,292588770,43645136.72,112841371,97311396.76,923613.4427
4/14/21 14:00,11984408605,236171263.4,79058816,96945554.16,25115621.16,835486.7431
4/14/21 15:00,10944660141,670092382.5,56523.1234,87145802.22,35941967.97,823541.6171
4/14/21 16:00,16653828505,3917709125,43460002.72,185842955.5,11891621,811265.0164
4/14/21 17:00,8526343903,371321542.2,43671753.52,205896178.4,16923460.29,813175.1719
4/14/21 18:00,9783951238,1148081512,18783.98021,203217536,56503863.72,816268.4105
4/14/21 19:00,20335223366,2389356421,49821.92097,205192822.1,44238113.65,810982.9156
4/14/21 20:00,22295413453,832003977.6,88559.74569,223807348.4,17684125.06,812832.2832
4/14/21 21:00,10569495794,403495132.6,19038.28111,292914346.5,13298530.31,817963.3687
4/14/21 22:00,7950723216,261042982.9,43714910.18,246144092.8,16603359.98,812515.0654
4/14/21 23:00,11804496154,1957462225,19261.02112,160058989.2,33614262.08,808496.5745
4/15/21 0:00,18317153347,4142994091,45648820.29,102935006.7,95923674.08,815854.0735
4/15/21 1:00,11285640173,1646196709,43672065.92,194566888.8,16732324.33,884831.7354
4/15/21 2:00,14826381113,473276659.8,18806.55233,182146503.8,62325020.88,868399.7821
4/15/21 3:00,13101911970,289322083.5,86810431.62,124853907.3,17775212.19,829691.2275
4/15/21 4:00,17687073942,1424054557,139774448.3,66529727.13,18266787.66,824051.108
4/15/21 5:00,8656511368,4541175569,76567.10094,165550189.6,107423529.1,824401.5454
4/15/21 6:00,9071652224,4375099036,49106.97979,222759385.3,13177182.04,834380.3141
4/15/21 7:00,10836021409,2505343193,43720277.03,291645241.5,8464853.415,829750.422
4/15/21 8:00,16907052000,2393453901,43179928.16,359352115.4,49418710.16,813653.7964
4/15/21 9:00,8788397124,4483123771,43449334.47,267803015.8,10199346.25,826737.594
4/15/21 10:00,8642007298,7707913857,52255.76444,170483715.9,51973115.68,821863.6647
4/15/21 11:00,7480480215,9106217185,43934665.67,170827883.2,79629797.6,834604.8173
4/15/21 12:00,15737210127,6720179179,50372.0076,152368841,9449637.828,849094.7695
4/15/21 13:00,7852873070,4123793116,90588.21913,158570690,42345378.34,847303.5023
4/15/21 14:00,7894895993,5333589607,79838.04976,190570601.4,53787911.45,838743.8465
4/15/21 15:00,9253035422,2747063092,43665939.15,187031158.2,14197710.39,834847.7131
4/15/21 16:00,14206667236,4879993453,88826113.59,158982608.4,51265143.88,701812.1797
4/15/21 17:00,7596998367,4180962585,51563.22326,166568511.2,11603453.44,602478.5607
4/15/21 18:00,7509447667,3444728671,59174.13483,162123990.9,9054072.45,612001.6364
4/15/21 19:00,10573039974,3455162701,33326950.86,138143560.9,31743873.43,608487.6517
4/15/21 20:00,15674099851,3792707826,43683971.96,97941798.8,43786607.14,615618.5746
4/15/21 21:00,13208550063,6343492208,42885728.85,113695405.9,42809599.49,611279.2655
4/15/21 22:00,11634958040,9535708724,47206.93111,107589524.4,16817842.68,606648.2247
4/15/21 23:00,14497020299,5605284340,44417089.1,156169071.5,85683818.82,609928.5726
4/16/21 0:00,19380773437,2535503584,85079.69944,132854885,16822464.23,601537.156
4/16/21 1:00,12033008344,6807880344,48480.87024,129220443.1,49493648.61,676699.6492
4/16/21 2:00,13291849936,7894568204,96569470.19,123626932.7,79379699.15,623986.5036
4/16/21 3:00,11793557773,4107457938,89922.37469,113844203.1,51859967.98,593787.8116
4/16/21 4:00,16074392155,549995089.2,43638676.78,124013151,13012674.95,599290.7731
4/16/21 5:00,7090380379,400246316.8,43645196.5,105094135,48455838.41,593975.7302
4/16/21 6:00,6930656866,908574758.7,56245.64861,109944050.8,14804315.86,605100.7346
4/16/21 7:00,9988118542,840987856.8,31068048.45,98621456.43,93042199.82,599018.8438
4/16/21 8:00,15482254493,1130261996,37922796.9,107308174.6,38636198.99,595514.0676
4/16/21 9:00,8202038810,871226066.3,43676157.89,101350276.7,10819757.9,600146.2777
4/16/21 10:00,8709728094,2688291774,39138683.03,72616376.59,13152399.67,616385.9857
4/16/21 11:00,9200131446,1582401210,92043693.43,73606804.07,56912573.15,649059.9335
4/16/21 12:00,14532015118,450968887.5,20175.14976,54115175.36,24531612.51,662785.5264
4/16/21 13:00,8112235619,1336392081,19282.39497,60400786.28,62939010.23,916848.2741
4/16/21 14:00,9321650859,3308883570,49488.64243,52251907.73,85735827.62,1804087.094
4/16/21 15:00,11214091308,2730230332,19433.41951,48737988.6,138106756.9,1327397.026
4/16/21 16:00,19004777603,754723263.1,33364911.27,43511778.17,110995187.6,1188285.298
4/16/21 17:00,12644073916,580495980.4,83273.45781,55083814.33,100471817.4,1166273.694
4/16/21 18:00,8119864688,998213323.6,87270321.25,45854614.61,91991474.62,1467063.332
4/16/21 19:00,8760987686,5216104410,35638720.03,42284631.42,76307687.5,1375622.02
4/16/21 20:00,17839971181,4708875523,18885.43368,64592168.87,76191014.94,1321388.556
4/16/21 21:00,7881691423,4744190007,46004.05083,53413485.26,94072800.76,1100684.026
4/16/21 22:00,8271757253,3077977724,38828091.19,65159746.49,116590695.2,1040999.092
4/16/21 23:00,11403083397,5153484420,42529917.75,157678938,114346663.6,1557250.506
4/17/21 0:00,15979841920,4898043714,48482.12514,242549160.6,16765076.3,980336.0845
4/17/21 1:00,7457584626,1361766293,50986.58635,221030188.3,12165339.58,943349.6731
4/17/21 2:00,6749058312,3479335193,43641643.84,209330029.7,37886027.69,943041.4017
4/17/21 3:00,8300710734,3398491664,35985862.76,207887646.3,14926870.02,2024019.734
4/17/21 4:00,15497254437,3838346618,55707.44913,171941051.6,11305631.7,3238992.132
4/17/21 5:00,5647377626,3475742372,43618803.55,150255593.2,86292588.15,972484.2699
4/17/21 6:00,6898482044,3074709072,43059518.95,172654020.6,53706291.25,915726.5536
4/17/21 7:00,8051972994,5567128083,19960.33125,109026601.8,12493441.23,861217.9276
4/17/21 8:00,14279869397,3648620955,115982.8399,113097210.5,38407425.52,850252.274
4/17/21 9:00,6029614383,1639872996,130419344.2,53606516.06,13241683.05,855480.7029
4/17/21 10:00,6457298126,2687390851,75698772.33,59878620.48,54737055.27,861738.5869
4/17/21 11:00,7371842943,2550862214,51340.63569,30202590.98,58107052.81,876326.2037
4/17/21 12:00,15372065362,2852305566,17921446.61,29568092.62,30642383.66,940762.7201
4/17/21 13:00,7633339103,3599676050,25776377.23,18873437.54,58487703.74,1298380.488
4/17/21 14:00,8645565870,6146664369,93616.42247,14949680.21,57418081.32,1547177.08
4/17/21 15:00,11532091819,4297462051,20055.50104,21771943.92,161280437.3,1158517.389
4/17/21 16:00,16001746112,1411669889,80875261.48,26928610.54,102667825.2,1243697.912
4/17/21 17:00,7501733868,774001674.1,51528.21201,29830534.45,68341493.87,1826820.527
4/17/21 18:00,8087163475,921159350.9,42124945.55,19297216.81,116963369.3,1658954.989
4/17/21 19:00,8504861932,2461785799,45717.36858,20732624.33,115349237.4,1610963.577
4/17/21 20:00,17980766377,3220909567,76785305.38,19740231.81,163221003.3,1530623.846
4/17/21 21:00,9227327387,6065510386,49319.51601,24458704.77,74869737.76,1283157.104
4/17/21 22:00,8548859669,5552278137,19363.93247,29067213.62,59161994.23,1667014.456
4/17/21 23:00,7676393307,1052104488,68781863.23,151846982.1,25423684.45,1227392.234
4/18/21 0:00,15626588832,737860098.9,43678317.6,141201364.2,14903237,1056302.367
4/18/21 1:00,6455479026,616512228.1,41504613.18,175646930.7,11257393.31,1239610.536
4/18/21 2:00,7414540275,501466867.6,47075.0442,107079821.5,55606855.13,1260971.651
4/18/21 3:00,7188672681,578640998.9,43518916.02,50146083.32,82396215.14,914172.072
4/18/21 4:00,15070219032,634729001.5,52837.31632,66855061.32,15012177.84,1087499.654
4/18/21 5:00,6334198853,609392986.6,44296.85736,67746875.83,13110180.97,922245.3308
4/18/21 6:00,6536288176,543128014.9,20092.62194,57529271.87,47080962.84,1449800.479
4/18/21 7:00,7873300890,683438379.1,37750793.43,57087835.17,75438859.74,3181761.597
4/18/21 8:00,16476335946,1780663867,20182.61253,66117195,56326241.71,1363201.672
4/18/21 9:00,7917093188,4618657153,81923816.79,59082998.88,78246734.85,869707.0319
4/18/21 10:00,11032208496,5353989055,21891.75184,62200448.47,15068988.07,864535.4468
4/18/21 11:00,10181288816,4298245131,140541.0917,52203284.86,16016449.97,877864.5216
4/18/21 12:00,7601032624,878209183.3,41523698.6,73155996.14,117135419.4,912631.5756
4/18/21 13:00,9238950437,769931116.2,68856.83017,63909127.75,83330624.78,1587157.226
4/18/21 14:00,12118265480,3164745717,82828.32552,44244308.45,61951590.56,2009590.896
4/18/21 15:00,10910824879,780183694.7,63109.70875,73422829.6,70718119.02,1245359.92
4/18/21 16:00,15582433314,3881733824,19172.48549,59732631.65,64728909.89,1479802.275
4/18/21 17:00,15681525178,3799003030,43216536.36,64134228.82,72050068.78,1233923.5
4/18/21 18:00,10532009376,1466503033,50635.03142,71790513.08,215999734.4,1884488.536
4/18/21 19:00,8737637362,628549226.2,72446526.5,81861235.61,77469033.07,1280616.431
4/18/21 20:00,15017493460,543640174.8,43653801.2,50801303.6,77062503.3,1227214.368
4/18/21 21:00,13462754153,1013842994,40599280.36,40715805.69,94103623.79,1062074.065
4/18/21 22:00,7570738372,3475816821,19253.88438,39107896.36,59155208.57,1563685.112
4/18/21 23:00,7131470870,3491097473,127710.2961,95314149.29,67989125.76,1052361.648
4/19/21 0:00,14878882198,5393017773,51383.42726,115118438.6,55878224.34,929337.6678
4/19/21 1:00,13465861341,1896201353,43649610.55,160750685.2,53260542.82,905979.5911
4/19/21 2:00,9266474263,689245849.9,42878169.67,174699562.4,10231708,909734.4751
4/19/21 3:00,14291669077,706707614.1,35309034.49,111755854.4,25203791.22,917114.6283
4/19/21 4:00,20409316170,802462823.1,19198.2166,176471402.9,36254073.92,914997.0621
4/19/21 5:00,11356183239,1189383853,87349859.68,56443663.72,43790940.45,909650.971
4/19/21 6:00,7448169608,4758973696,48367977.62,62102547.61,16268473.55,1499855.108
4/19/21 7:00,7759292362,4826912083,37867020.97,61451483.62,53551701.14,3307132.341
4/19/21 8:00,13041971208,2808248214,86806.88462,56613925.82,11424618.93,1480627.605
4/19/21 9:00,15303183346,1734525301,43704002.67,49430963.46,12814117.23,915354.9171
4/19/21 10:00,13184858823,440592016.6,43648654.52,62514368.64,86098097.92,936604.4935
4/19/21 11:00,11521239707,327165856.8,43672311.46,38224061.16,52141407.36,1004538.074
4/19/21 12:00,20651132965,649806178.6,46230.95226,34419517.32,40039133.59,1025879.439
4/19/21 13:00,18317009035,401271507.7,21259.65854,22980209.64,95369635.47,1074142.345
4/19/21 14:00,12554903448,4235415723,58397.64274,17469735.94,62954214.37,1307547.696
4/19/21 15:00,13247633535,4772942341,35764907.59,16744284.29,70585014.79,1218502.115
4/19/21 16:00,20031680076,8929572251,8177281.604,19892761.63,107811415.4,1208439.782
4/19/21 17:00,15377051258,8831657956,86668437.62,19085887.25,119853753.9,1598385.24
4/19/21 18:00,11643258972,5167983601,43698927.04,24528432.03,89597230.45,1414891.817
4/19/21 19:00,14579755369,4127146227,35308030.62,25140686.93,68978657.2,1423007.243
4/19/21 20:00,22257802698,3944717156,49499.29955,16490778.7,116318023.4,1228768.838
4/19/21 21:00,21141569268,5204781946,41752368.3,38287748.36,78138230.84,1008850.493
4/19/21 22:00,13705045786,6356198511,43097560.61,19372868.67,123697931.3,1045134.062
4/19/21 23:00,15306756435,6235419484,92995.18309,143150019.2,48174444.02,1250462.867
4/20/21 0:00,17331942836,6818088166,43661927.33,128696922.8,26991969.42,883651.571
4/20/21 1:00,15151395604,6374846872,79856610.38,185770852.4,24981163.83,922058.8867
4/20/21 2:00,9081231836,8433165039,49084.96215,120214136.5,26757418.5,897984.2433
4/20/21 3:00,9258968617,9848853971,19915.68931,70556771.02,161246067,857273.2582
4/20/21 4:00,13355584408,7632858861,19518.26229,61872917.38,65579377.45,859940.0696
4/20/21 5:00,11095752417,6237609572,49011.62483,51089587.54,26944999.55,856679.1182
4/20/21 6:00,7365551845,3030101979,37866890.2,61811412.6,53590263.4,2215100.042
4/20/21 7:00,8626150998,2220917116,43725820.4,67526657.24,17784085.22,3197913.449
4/20/21 8:00,19009893523,3860675799,43642973.16,52087016.62,16364110.34,1959776.302
4/20/21 9:00,14155381279,2828780581,74601930.23,53179412.27,16921489.18,1058553.373
4/20/21 10:00,10698430328,4250551485,19595.78608,46890164.57,87543233.72,876283.8681
4/20/21 11:00,8047102775,5165377339,39917361.56,25943787.43,99839769.17,929388.0138
4/20/21 12:00,18152516793,2314131075,20040.79833,22610987.87,22338886.85,896486.3808
4/20/21 13:00,17623315344,3184583679,19208.48781,11279354.25,60334479.61,1088600.613
4/20/21 14:00,15807346747,6614409127,43792133.37,12396951.56,102318064.2,1713295.658
4/20/21 15:00,13300677067,2014052496,19222.84278,14575248.88,65757865.36,1215962.402
4/20/21 16:00,16322462256,2836092951,19723.28323,19090814.5,69024950.4,1106011.107
4/20/21 17:00,14133579974,3066006640,19784.17927,23254436.56,61927833.32,1059362.131
4/20/21 18:00,15715190246,3581839094,94627162.75,23787524.33,101595190.4,1154500.014
4/20/21 19:00,13194164730,4025613486,64652457.48,23203534.7,87188116.56,1249394.969
4/20/21 20:00,18139281097,7189131447,19610.2926,14495828.66,63738210.32,1282810.834
4/20/21 21:00,19768756596,7000279148,76936.65285,20409925.9,156825995.4,1298796.985
4/20/21 22:00,14363111651,9217479808,43133378.16,32059671.63,37538353.35,1291290.601
4/20/21 23:00,9954562886,6459059026,20134.15646,34662458.08,63178253.66,1075613.036
4/21/21 0:00,14397684855,7183132892,50201.39462,54359973.31,41742010.77,1014604.955
4/21/21 1:00,12565693024,6045367415,92176372.36,56203284.25,62058807.49,985794.4957
4/21/21 2:00,6970389112,5454608307,74951182.5,61411424.61,59378588.86,982752.49
4/21/21 3:00,7272676615,4175115890,62985.35691,60851602.32,50262302.47,979143.6706
